31;Error handling proposal for service {Arg_1}/{Arg_2}. Error: {Arg_3};Erreur lors du traitement de la proposition pour le service {Arg_1}/{Arg_2}. Erreur : {Arg_3}
32;Unable to read policy file {Arg_1} for service {Arg_2}, error: {Arg_3};Impossible de lire le fichier de règles {Arg_1} pour le service {Arg_2}, erreur : {Arg_3}
33;Start policy advertising with the exchange for service {Arg_1}/{Arg_2}.;Démarre la publicité des règles avec Exchange pour le service {Arg_1}/{Arg_2}.
34;Unable to advertise policies with exchange for service {Arg_1}/{Arg_2}, error: {Arg_3};Impossible de faire la publicité des règles avec Exchange pour le service {Arg_1}/{Arg_2}, erreur : {Arg_3}
35;Complete policy advertising with the exchange for service {Arg_1}/{Arg_2}.;Termine la publicité des règles avec Exchange pour le service {Arg_1}/{Arg_2}.
36;Node heartbeat failed for node {Arg_1}/{Arg_2}. Error: {Arg_3};Echec de la pulsation du noeud {Arg_1}/{Arg_2}. Erreur : {Arg_3}
37;Node heartbeat restored for node {Arg_1}/{Arg_2}.;Restauration de la pulsation du noeud {Arg_1}/{Arg_2}.
38;unable to read node policy from the local database. {Arg_1};impossible de lire la règle du noeud à partir de la base de données locale. {Arg_1}
39;Unable to read node object from the local database. {Arg_1};Impossible de lire l'objet du noeud à partir de la base de données locale. {Arg_1}
40;Unable to sync the local node policy with the exchange copy. Error: {Arg_1};Impossible de synchroniser la règle du noeud local avec la copie d'Exchange. Erreur : {Arg_1}
41;Node policy updated with the exchange copy: {Arg_1};Mise à jour de la règle du noeud avec la copie d'Exchange : {Arg_1}
42;Unable to sync the local node user input with the exchange copy. Error: {Arg_1};Impossible de synchroniser l'entrée utilisateur du noeud local avec la copie d'Exchange. Erreur : {Arg_1}
43;Node user input updated with the exchange copy. The changed user inputs are: {Arg_1};Mise à jour de l'entrée utilisateur du noeud avec la copie d'Exchange. Les entrées utilisateur modifiées sont les suivantes : {Arg_1}
44;Node could not verify the agreement {Arg_1} with the consumer. Will cancel it;Le noeud n'a pas pu vérifier l'accord {Arg_1} auprès du consommateur. Il sera annulé.
45;Node is offline. Logging of periodic offline error messages will be curtailed until connection is restored;Le noeud est hors ligne. La consignation de messages d'erreur périodiques sera limitée tant que la connexion n'est pas rétablie.
46;Name, or Org is empty string.;La chaîne Name ou Org est vide.
47;The serviceVersions array is empty.;Le tableau serviceVersions est vide.
48;The constraint expression: {Dconstraints} is type {Dconstraints_1}, but is expected to be an array of strings;L'expression de contrainte {Dconstraints} est de type {Dconstraints_1}, alors qu'elle devrait être un tableau de chaînes
49;unable to convert policy constraint {Remainder} into internal format, error {Err};Impossible de convertir la contrainte de règle {Remainder} au format interne, erreur {Err}
50;Logical operator {NextLogicalOperator} is not valid, expecting AND, OR, &&, ||;L'opérateur logique {NextLogicalOperator} n'est pas valide. Les valeurs attendues sont AND, OR, &&, ||
51;found {Lenpieces} token(s), expecting 3 in an expression {Expression}, expected form is <property> == <value>;{Lenpieces} jetons ont été trouvés, alors que 3 sont requis dans une expression {Expression}. Le format attendu est <property> == <value>.
52;found {Lenpieces} token(s), expecting 3 in an expression {Expression}, expected form is expression with 3 tokens: <property> <operator> <value> in constraint expression;{Lenpieces} jetons ont été trouvés, alors que 3 jetons sont requis dans une expression {Expression}. Le format attendu est une expression avec les 3 jetons <property> <operator> <value> dans une expression de contrainte.
53;Expression: {Expression} should contain valid comparison operator - wrong operator {Pieces1}. Allowed operators: {Lessthan}, {Greaterthan}, {Equalto}, {Doubleequalto}, {Lessthaneq}, {Greaterthaneq}, {Notequalto}, {Inoperator};L'expression {Expression} doit contenir un opérateur de comparaison valide. L'opérateur {Pieces1} n'est pas correct. Les opérateurs autorisés sont les suivants : {Lessthan}, {Greaterthan}, {Equalto}, {Doubleequalto}, {Lessthaneq}, {Greaterthaneq}, {Notequalto}, {Inoperator}
54;Comparison operator: {CompOp} is not supported for numeric value: {Value};L'opérateur de comparaison {CompOp} n'est pas pris en charge pour la valeur numérique {Value}.
55;Comparison operator: {CompOp} is not supported for boolean value: {Value};L'opérateur de comparaison {CompOp} n'est pas pris en charge pour la valeur booléenne {Value}.
56;Comparison operator: {CompOp} is not supported for string list value: {Value};L'opérateur de comparaison {CompOp} n'est pas pris en charge pour la valeur de liste de chaîne {Value}.
57;Comparison operator: {CompOp} is not supported for string value: {Value};L'opérateur de comparaison {CompOp} n'est pas pris en charge pour la valeur de chaîne {Value}.
58;Comparison operator: {CompOp} is not supported for single version: {Value};L'opérateur de comparaison {CompOp} n'est pas pris en charge pour la version unique {Value}.
59;Comparison operator: {CompOp} is not supported for version expression: {Value};L'opérateur de comparaison {CompOp} n'est pas pris en charge pour l'expression de version {Value}.
60;Expression: {Expression} is not valid;L'expression {Expression} n'est pas valide.
61;unable to make directory for self signed MMS API certificate, error {Err};Impossible de créer le répertoire pour le certificat d'API MMS autosigné. Erreur {Err}
62;unable to generate random number for MMS API certificate serial number, error {Err};Impossible de générer un numéro aléatoire pour le numéro de série du certificat d'API MMS. Erreur {Err}
63;unable to generate private key for MMS API certificate, error {Err};Impossible de générer la clé privée pour le certificat d'API MMS. Erreur {Err}
64;unable to create MMS API certificate, error {Err};Impossible de créer le certificat d'API MMS. Erreur {Err}
65;unable to write MMS API certificate to file {ServerCertificate}, error {Err};Impossible d'écrire le fichier du certificat d'API MMS dans le fichier {ServerCertificate}. Erreur {Err}
66;unable to encode MMS API certificate to file {ServerCertificate}, error {Err};Impossible de coder le certificat d'API MMS dans le fichier {ServerCertificate}. Erreur {Err}
67;unable to close MMS API certificate file {ServerCertificate}, error {Err};Impossible de fermer le fichier certificat d'API MMS {ServerCertificate}. Erreur {Err}
68;unable to write MMS API certificate private key to file {ServerKey}, error {Err};Impossible d'écrire la clé privée du certificat d'API MMS dans le fichier {ServerKey}. Erreur {Err}
69;unable to encode MMS API certificate private key to file {ServerKey}, error {Err};Impossible de coder la clé privée du certificat d'API MMS dans le fichier {ServerKey}. Erreur {Err}
70;unable to close MMS API certificate private key file {ServerKey}, error {Err};Impossible de fermer le fichier de la clé privée du certificat d'API MMS {ServerKey}. Erreur {Err}
71;Error parsing the selections {Form}. {Err};Erreur lors de l'analyse syntaxique des sélections {Form}. {Err}
72;Error getting {Resource} for output, error {Err};Erreur lors de l'obtention de {Resource} pour la sortie. Erreur {Err}
73;Error parsing input for node configuration/registration. Input body couldn't be deserialized to node object: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée pour la configuration/l'enregistrement du noeud. Le corps de l'entrée n'a pas pu être désérialisé en objet noeud {Arg_1}. Erreur {Arg_2}
74;Error parsing input for node configuration/registration. Input body couldn't be deserialized to configstate object: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée pour la configuration/l'enregistrement du noeud. Le corps de l'entrée n'a pas pu être désérialisé en objet configstate {Arg_1}. Erreur {Arg_2}
75;Error parsing input for node update. Input body couldn't be deserialized to node object: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée pour la mise à jour du noeud. Le corps de l'entrée n'a pas pu être désérialisé en objet noeud {Arg_1}. Erreur {Arg_2}
76;Error parsing input for node policy. Input body could not be deserialized as a policy object: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée pour la règle du noeud. Le corps de l'entrée n'a pas pu être désérialisé en tant qu'objet de règle {Arg_1}. Erreur {Arg_2}
77;Error parsing input for node policy patch. Input body could not be deserialized into a Constraint Expression or Property List: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée pour le correctif de la règle du noeud. Le corps de l'entrée n'a pas pu être désérialisé dans une expression de contrainte ou une liste de propriétés {Arg_1}. Erreur {Arg_2}
78;Error parsing input for node policy patch. Input body did not contain a Constraint Expression or Property List: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée pour le correctif de la règle du noeud. Le corps de l'entrée ne comportait pas d'expression de contrainte ni de liste de propriétés {Arg_1}. Erreur {Arg_2}
79;Error parsing input for node user input. Input body could not be deserialized as a UserInput object: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée utilisateur du noeud. Le corps de l'entrée n'a pas pu être désérialisé en tant qu'objet UserInput {Arg_1}. Erreur {Arg_2}
80;Error in node configuration/registration for node {Arg_1}. {Arg_2};Erreur lors de la configuration/l'enregistrement du noeud {Arg_1}. {Arg_2}
81;Error in updating node {Arg_1}. {Arg_2};Erreur lors de la mise à jour du noeud {Arg_1}. {Arg_2}
82;Error in node unregistration. {Arg_1};Erreur lors de l'annulation de l'enregistrement du noeud. {Arg_1}
83;Error verifiying exchange version. error: {Arg_1};Erreur lors de la vérification de la version d'Exchange. Erreur : {Arg_1}
84;Error in creating or replacing node policy. {Arg_1};Erreur lors de la création ou du remplacement de la règle du noeud. {Arg_1}
85;Error in patching node policy. {Arg_1};Erreur lors de la correction de la règle du noeud. {Arg_1}
86;Error in deleting node policy. {Arg_1};Erreur lors de la suppression de la règle du noeud. {Arg_1}
87;Error in updating node user input. {Arg_1};Erreur lors de la mise à jour de l'entrée utilisateur du noeud. {Arg_1}
88;Error in patching node user input. {Arg_1};Erreur lors de la correction de l'entrée utilisateur du noeud. {Arg_1}
89;Error in deleting node userinput. {Arg_1};Erreur lors de la suppression de l'entrée utilisateur du noeud. {Arg_1}
90;Start node configuration/registration for node {Arg_1}.;Démarrage de la configuration/l'enregistrement du noeud {Arg_1}.
91;Start updating node {Arg_1}.;Démarrage de la mise à jour du noeud {Arg_1}.
92;Complete node update for {Arg_1}.;Fin de la mise à jour du noeud pour {Arg_1}.
93;Start node unregistration.;Démarrage de l'annulation de l'enregistrement du noeud.
94;Node unregistration complete for node {Arg_1}.;Fin de l'annulation de l'enregistrement du noeud {Arg_1}.
95;Error unregistring the node. The node is not found from the database.;Erreur lors de l'annulation de l'enregistrement du noeud. Le noeud est introuvable dans la base de données.
96;Error unregistring the node. The node must be in 'configured' or 'configuring' state in order to unconfigure it.;Erreur lors de l'annulation de l'enregistrement du noeud. Le noeud doit être à l'état 'configuré' ou 'en cours de configuration' pour pouvoir annuler sa configuration.
97;Input error for node unregistration. {Arg_1} is an incorrect value for removeNode;Erreur d'entrée pour l'annulation d'enregistrement du noeud. {Arg_1} est une valeur incorrecte pour removeNode
98;Input error for node unregistration. {Arg_1} is an incorrect value for deepClean;Erreur d'entrée pour l'annulation d'enregistrement du noeud. {Arg_1} est une valeur incorrecte pour deepClean
99;Input error for node unregistration. {Arg_1} is an incorrect value for block;Erreur d'entrée pour l'annulation d'enregistrement du noeud. {Arg_1} est une valeur incorrecte pour block
100;Unable to read node object from database, error {Arg_1};Impossible de lire un objet du noeud à partir de la base de données. Erreur {Arg_1}
101;Error saving new node config state (unconfiguring) in the database: {Arg_1};Erreur lors de la sauvegarde d'un nouvel état de configuration du noeud (unconfiguring) dans la base de données {Arg_1}
102;Error in node configuration. The node is not found from the database.;Erreur lors de la configuration du noeud. Le noeud est introuvable dans la base de données.
103;Error in node configuration. The node must be in 'configured' or 'configuring' state in order to change the state to {Arg_1}.;Erreur lors de la configuration du noeud. Le noeud doit être à l'état 'configuré' ou 'en cours de configuration' pour pouvoir modifier son état en {Arg_1}.
104;Node state transition from '{Arg_1}' to '{Arg_2}' is not supported.;La transition de l'état '{Arg_1}' vers '{Arg_2}' n'est pas prise en charge.
105;Failed get user input from local db. {Arg_1};Impossible d'obtenir l'entrée utilisateur à partir de la base de données locale. {Arg_1}
106;Failed to find preferences for service {Arg_1}/{Arg_2} from the local user input, error: {Arg_3};Impossible de trouver les préférences du service {Arg_1}/{Arg_2} à partir de l'entrée utilisateur locale. Erreur {Arg_3}
107;Error saving new node config state to database: {Arg_1};Erreur lors de la sauvegarde d'un nouvel état de configuration du noeud dans la base de données {Arg_1}
108;Complete node configuration/registration for node {Arg_1}.;Fin de la configuration/l'enregistrement du noeud {Arg_1}.
109;Error in service configuration for {Arg_1}. {Arg_2};Erreur lors de la configuration du service pour {Arg_1}. {Arg_2}
110;Error getting service references for pattern {Arg_1}. {Arg_2};Erreur lors de l'obtention des références du service pour le pattern {Arg_1}. {Arg_2}
111;New node policy: {Arg_1};Nouvelle règle de noeud : {Arg_1}
112;Deleted node policy;Règle de noeud supprimée
113;New node user input: {Arg_1};Nouvelle entrée utilisateur du noeud : {Arg_1}
114;No node user input to detele;Aucune entrée utilisateur du noeud à supprimer
115;Deleted all node user input;Entrées utilisateur de noeud supprimées
116;Start service configuration with user input for {Arg_1}/{Arg_2}.;Démarrage de la configuration du service à l'aide de l'entrée utilisateur pour {Arg_1}/{Arg_2}.
117;Start service auto configuration for {Arg_1}/{Arg_2}.;Démarrage de la configuration automatique du service pour {Arg_1}/{Arg_2}.
118;Complete service configuration for {Arg_1}/{Arg_2}.;Fin de la configuration du service pour {Arg_1}/{Arg_2}.
119;Complete service auto configuration for {Arg_1}/{Arg_2}.;Fin de la configuration automatique du service pour {Arg_1}/{Arg_2}.
120;Variable {Arg_1} is missing in the service configuration for {Arg_2}/{Arg_3}. It may cause agreement not formed if the business policy does not contain the setting for the missing variable.;La variable {Arg_1} est manquante dans la configuration du service pour {Arg_2}/{Arg_3}. Il se peut qu'un accord ne soit pas trouvé si la règle métier ne comporte pas le paramètre de la variable manquante.
121;Error configuring service {Arg_1}. {Arg_2};Erreur lors de la configuration du service {Arg_1}. {Arg_2}
122;Error changing service configstate {Arg_1}, error {Arg_2};Erreur lors du changement d'état de la configuration du service {Arg_1}. Erreur {Arg_2}
123;Start changing service configuration state to {Arg_1} for {Arg_2} for the node.;Démarrage du changement d'état de configuration du service de {Arg_1} en {Arg_2} pour le noeud.
124;Complete changing service configuration state to {Arg_1} for {Arg_2} for the node.;Fin de changement d'état de configuration du service de {Arg_1} en {Arg_2} pour le noeud.
125;Error converting the selections into Selectors: {Err};Erreur lors de la conversion des sélections en sélecteurs : {Err}
126;Error retrieving agreement {Arg_1} from database, error {Arg_2};Erreur lors de la récupération de l'accord {Arg_1} à partir de la base de données. Erreur {Arg_2}
127;Unable to retrieve agreement {Arg_1} from database for MeteringNotification message, error {Arg_2};Impossible de récupérer l'accord {Arg_1} à partir de la base de données pour le message MeteringNotification. Erreur {Arg_2}
128;Unable to retrieve agreement {Arg_1} from database for Cancel message, error {Arg_2};Impossible de récupérer l'accord {Arg_1} à partir de la base de données pour le message Cancel. Erreur {Arg_2}
129;Unable to retrieve agreement {Arg_1} from database for ReplyAck message, error {Arg_2};Impossible de récupérer l'accord {Arg_1} à partir de la base de données pour le message ReplyAck. Erreur {Arg_2}
130;Unable to retrieve agreement {Arg_1} from database for DataReceived message, error {Arg_2};Impossible de récupérer l'accord {Arg_1} à partir de la base de données pour le message DataReceived. Erreur {Arg_2}
131;Unable to retrieve unarchived agreements from database. {Arg_1};Impossible de récupérer les accords non archivés à partir de la base de données. {Arg_1}
132;Error marking agreement {Arg_1} terminated in database: {Arg_2}.;Erreur lors du marquage de l'accord {Arg_1} comme étant terminé dans la base de données {Arg_2}.
133;Error getting service definitions {Arg_1} from db. {Arg_2};Erreur lors de l'obtention des définitions de service {Arg_1} à partir de la base de données. {Arg_2}
134;Error retrieving all service instances from database for {Arg_1}/{Arg_2} version {Arg_3} key {Arg_4}. {Arg_5};Erreur lors de la récupération de toutes les instances de service à partir de la base de données pour {Arg_1}/{Arg_2} version {Arg_3} clé {Arg_4}. {Arg_5}
135;Error retrieving all service instances from database for {Arg_1}. {Arg_2};Erreur lors de la récupération de toutes les instances de service à partir de la base de données pour {Arg_1}. {Arg_2}
136;Error retrieving all service instances from database, error: {Arg_1};Erreur lors de la récupération de toutes les instances de service à partir de la base de données. Erreur {Arg_1}
137;Error getting service instance {Arg_1} from db. {Arg_2};Erreur lors de l'obtention de l'instance de service {Arg_1} à partir de la base de données. {Arg_2}
138;Error retrieving matching agreements from database for workloads {Arg_1}. Error: {Arg_2};Erreur lors de la récupération des accords correspondants à partir de la base de données pour les charges de travail {Arg_1}. Erreur : {Arg_2}
139;Unable to retrieve the service configuration state for node resource {Arg_1} from the exchange, error {Arg_2};Impossible de récupérer l'état de configuration du service pour la ressource de noeud {Arg_1} à partir d'Exchange. Erreur {Arg_2}
140;Error retrieving node {Arg_1} from the exchange: {Arg_2};Erreur lors de la récupération du noeud {Arg_1} à partir d'Exchange {Arg_2}
141;Error updating registeredServices for node {Arg_1} in the exchange: {Arg_2};Erreur lors de la mise à jour de registeredServices pour le noeud {Arg_1} dans Exchange {Arg_2}
142;Image loaded for {Arg_1}/{Arg_2}.;Image chargée pour {Arg_1}/{Arg_2}.
143;Image loaded for service {Arg_1}/{Arg_2}.;Image chargée pour le service {Arg_1}/{Arg_2}.
144;Error loading image for {Arg_1}/{Arg_2}.;Erreur lors du chargement de l'image pour {Arg_1}/{Arg_2}.
145;Error loading image for service {Arg_1}/{Arg_2}.;Erreur lors du chargement de l'image pour le service {Arg_1}/{Arg_2}.
146;Start terminating agreement for {Arg_1}. Termination reason: {Arg_2};Démarrage de la résiliation de l'accord pour {Arg_1}. Motif de résiliation : {Arg_2}
147;Agreement reached for service {Arg_1}. The agreement id is {Arg_2}.;Accord trouvé pour le service {Arg_1}. L'ID de l'accord est {Arg_2}.
148;Agreement for {Arg_1} no longer valid on the agbot. Node will cancel it.;L'accord pour {Arg_1} n'est plus valide sur l'agbot. Le noeud l'annulera.
149;Workload service containers for {Arg_1}/{Arg_2} are up and running.;Les conteneurs de service de charge de travail pour {Arg_1}/{Arg_2} sont opérationnels.
150;Complete terminating agreement for {Arg_1}. Termination reason: {Arg_2};Fin de la résiliation de l'accord pour {Arg_1}. Motif de résiliation : {Arg_2}
151;Error deleting agreement for {Arg_1} in exchange: {Arg_2}. Will retry.;Erreur lors de la suppression de l'accord pour {Arg_1} dans Exchange : {Arg_2}. Une nouvelle tentative sera effectuée.
152;Encountered error for AgreementVerification for {Arg_1} with agbot, error {Arg_2};Une erreur s'est produite lors de la vérification de l'accord pour {Arg_1} avec l'agbot. Erreur {Arg_2}
153;ReplyAck indicated that the agbot did not want to pursue the agreement for {Arg_1}. Node will cancel the agreement;ReplyAck a indiqué que l'agbot n'a pas voulu poursuivre l'accord pour {Arg_1}. Le noeud annulera l'accord.
154;Node received Cancel message for {Arg_1}/{Arg_2} from agbot {Arg_3}.;Le noeud a reçu un message Cancel pour {Arg_1}/{Arg_2} depuis l'agbot {Arg_3}.
155;Error handling ReplyAck message for {Arg_1}. {Arg_2};Erreur lors du traitement du message ReplyAck pour {Arg_1}. {Arg_2}
156;Error handling ReplyAck message. {Arg_1};Erreur lors du traitement du message ReplyAck. {Arg_1}
157;Error handling DataReceived message for {Arg_1}. {Arg_2};Erreur lors du traitement du message DataReceived pour {Arg_1}. {Arg_2}
158;Error handling DataReceived message. {Arg_1};Erreur lors du traitement du message DataReceived. {Arg_1}
159;Error handling MeterNotification message for {Arg_1}. {Arg_2};Erreur lors du traitement du message MeterNotification pour {Arg_1}. {Arg_2}
160;Error handling MeterNotification message. {Arg_1};Erreur lors du traitement du message MeterNotification. {Arg_1}
161;Error handling Cancel message for {Arg_1}. {Arg_2};Erreur lors du traitement du message Cancel pour {Arg_1}. {Arg_2}
162;Error handling Cancel message. {Arg_1};Erreur lors du traitement du message Cancel. {Arg_1}
163;Start workload service for {Arg_1}/{Arg_2}.;Démarrage du service de charge de travail pour {Arg_1}/{Arg_2}.
164;Workload destroyed for {Arg_1};Charge de travail supprimée pour {Arg_1}
165;Service containers for {Arg_1} started.;Les conteneurs de service pour {Arg_1} ont démarré.
166;Complete cleaning up the service instance {Arg_1}.;Fin du nettoyage de l'instance de service {Arg_1}.
167;Start dependent services for {Arg_1}/{Arg_2}.;Démarrage des services dépendants pour {Arg_1}/{Arg_2}.
168;Encountered error starting dependen services for {Arg_1}/{Arg_2}. {Arg_3};Une erreur s'est produite lors du démarrage des services dépendants pour {Arg_1}/{Arg_2}. {Arg_3}
169;Error starting dependen service {Arg_1}/{Arg_2} version {Arg_3} for agreement {Arg_4}. {Arg_5};Erreur lors du démarrage du service dépendant {Arg_1}/{Arg_2} version {Arg_3} pour l'accord {Arg_4}. {Arg_5}
170;Start cleaning up service {Arg_1} because agreement {Arg_2} ended.;Démarrage du nettoyage du service {Arg_1}, car l'accord {Arg_2} a pris fin.
171;Error starting service {Arg_1}/{Arg_2} version {Arg_3}, error: {Arg_4};Erreur lors du démarrage du service {Arg_1}/{Arg_2} version {Arg_3}. Erreur : {Arg_4}
172;Error getting all the services from agreements: {Arg_1};Erreur lors de l'obtention de tous les services à partir des accords {Arg_1}
173;Start agreement-less service {Arg_1}/{Arg_2}.;Démarrage du service sans accord {Arg_1}/{Arg_2}.
174;Complete starting agreement-less service {Arg_1}/{Arg_2} and its dependents.;Fin du démarrage du service sans accord {Arg_1}/{Arg_2} et de ses éléments dépendants.
175;Unable to start agreement-less service {Arg_1}/{Arg_2}, error {Arg_3};Impossible de démarrer le service sans accord {Arg_1}/{Arg_2}. Erreur {Arg_3}
176;Unable to start agreement-less services, error searching for pattern {Arg_1} in exchange, error: {Arg_2};Impossible de démarrer les services sans accord. Une erreur s'est produite lors de la recherche du pattern {Arg_1} dans Exchange. Erreur : {Arg_2}
177;Unable to start agreement-less services, pattern {Arg_1} not found in exchange;Impossible de démarrer les services sans accord. Pattern {Arg_1} introuvable dans Exchange.
178;Unable to start agreement-less service {Arg_1}/{Arg_2}, local service definition not found;Impossible de démarrer le service sans accord {Arg_1}/{Arg_2}. La définition du service local est introuvable.
179;Start upgrading service {Arg_1}/{Arg_2} from version {Arg_3} to version {Arg_4}.;Démarrage de la mise à niveau du service {Arg_1}/{Arg_2} de la version {Arg_3} vers la version {Arg_4}.
180;Complete upgrading service {Arg_1}/{Arg_2} from version {Arg_3} to version {Arg_4}.;Fin de la mise à niveau du service {Arg_1}/{Arg_2} de la version {Arg_3} vers la version {Arg_4}.
181;Failed to upgrade service {Arg_1}/{Arg_2} from version {Arg_3} to version {Arg_4}, error: {Arg_5};Echec de la mise à niveau du service {Arg_1}/{Arg_2} de la version {Arg_3} vers la version {Arg_4}. Erreur : {Arg_5}
182;Start downgrading service {Arg_1}/{Arg_2} version {Arg_3} because service for agreement failed to start.;Démarrage de la rétromigration du service {Arg_1}/{Arg_2} version {Arg_3}, car le démarrage du service d'accord a échoué.
183;Start downgrading service {Arg_1}/{Arg_2} version {Arg_3} because service failed to start.;Démarrage de la rétromigration du service {Arg_1}/{Arg_2} version {Arg_3}, car le démarrage du service a échoué.
184;Start downgrading service {Arg_1}/{Arg_2} version {Arg_3} because upgrade failed.;Démarrage de la rétromigration du service {Arg_1}/{Arg_2} version {Arg_3} en raison de l'échec de la mise à niveau.
185;Failed to downgrade service {Arg_1}/{Arg_2} version {Arg_3}, error: {Arg_4};Echec de la rétromigration du service {Arg_1}/{Arg_2} version {Arg_3}. Erreur : {Arg_4}
186;Complete downgrading service {Arg_1}/{Arg_2} from version {Arg_3} to version {Arg_4}.;Fin de la rétromigration du service {Arg_1}/{Arg_2} de la version {Arg_3} vers la version {Arg_4}.
187;Error finding the new service definition to downgrade to for {Arg_1}/{Arg_2} version {Arg_3} key {Arg_4}. error: {Arg_5};Erreur lors de la recherche de la nouvelle définition de service à rétromigrer pour {Arg_1}/{Arg_2} version {Arg_3} clé {Arg_4}. Erreur : {Arg_5}
188;Could not find lower version to downgrade for {Arg_1}/{Arg_2} version {Arg_3}.;Impossible de trouver une version antérieure pour rétromigrer {Arg_1}/{Arg_2} version {Arg_3}.
